Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Leblon;3;1;1;120;4500.0;1039.0;248.0;37.5;Apartamento
Apartamento;Flamengo;3;1;3;420;13000.0;3900.0;1343.0;30.95;Apartamento
Apartamento;Copacabana;3;1;0;160;4800.0;1720.0;240.0;30.0;Apartamento
Apartamento;Leblon;3;1;2;120;5700.0;2600.0;393.0;47.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2500.0;1753.0;250.0;25.0;Apartamento
Apartamento;Barra da Tijuca;4;2;4;153;3300.0;1989.0;0.0;21.57;Apartamento
Apartamento;Barra da Tijuca;1;1;0;81;1500.0;2130.0;236.0;18.52;Apartamento
Apartamento;Copacabana;3;2;1;140;4100.0;1470.0;2300.0;29.29;Apartamento
Apartamento;Tijuca;3;0;1;170;2500.0;1700.0;0.0;14.71;Apartamento
Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;0.0;53.57;Apartamento
Apartamento;Flamengo;1;0;0;38;1800.0;229.0;25.0;47.37;Apartamento
Apartamento;Ipanema;3;1;1;170;7900.0;2200.0;0.0;46.47;Apartamento
Apartamento;Copacabana;3;2;1;140;3900.0;1750.0;382.0;27.86;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1800.0;27.0;26.6;Apartamento
Apartamento;Ipanema;3;2;1;180;6500.0;2500.0;478.0;36.11;Apartamento
Apartamento;Copacabana;3;1;0;86;1500.0;1240.0;0.0;17.44;Apartamento
Apartamento;Leblon;4;1;2;200;7800.0;1980.0;490.0;39.0;Apartamento
Apartamento;Botafogo;1;0;0;124;3500.0;820.0;120.0;28.23;Apartamento
Apartamento;Barra da Tijuca;3;3;1;220;6500.0;1900.0;500.0;29.55;Apartamento
Apartamento;Ipanema;3;1;1;109;7000.0;1200.0;355.0;64.22;Apartamento
Apartamento;Tijuca;3;2;0;160;2800.0;800.0;100.0;17.5;Apartamento
Apartamento;Barra da Tijuca;2;0;2;73;1600.0;1500.0;100.0;21.92;Apartamento
Apartamento;Botafogo;2;1;0;136;4000.0;1200.0;174.0;29.41;Apartamento
Apartamento;Ipanema;3;2;0;95;5000.0;1000.0;222.0;52.63;Apartamento
Apartamento;Copacabana;3;0;1;98;3100.0;917.0;209.0;31.63;Apartamento
Apartamento;Ipanema;2;0;1;75;5400.0;476.0;120.0;72.0;Apartamento
Apartamento;Copacabana;2;1;1;200;9900.0;2000.0;600.0;49.5;Apartamento
Apartamento;Barra da Tijuca;4;4;2;237;6950.0;3542.0;566.0;29.32;Apartamento
Apartamento;Botafogo;3;1;1;115;4300.0;968.0;188.0;37.39;Apartamento
Apartamento;Barra da Tijuca;3;3;3;191;3500.0;1190.0;600.0;18.32;Apartamento
Apartamento;Barra da Tijuca;2;1;1;79;2800.0;126.0;180.0;35.44;Apartamento
Apartamento;Leblon;2;2;2;140;5000.0;1980.0;450.0;35.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2500.0;1632.0;234.0;25.0;Apartamento
Apartamento;Copacabana;1;0;0;20;1300.0;500.0;0.0;65.0;Apartamento
Apartamento;Flamengo;2;1;0;87;2800.0;845.0;136.0;32.18;Apartamento
Apartamento;Copacabana;1;0;0;140;4250.0;1650.0;230.0;30.36;Apartamento
Apartamento;Ipanema;3;1;1;150;9000.0;1200.0;2200.0;60.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;3800.0;1555.0;307.0;31.67;Apartamento
Apartamento;Copacabana;2;0;1;57;3250.0;650.0;58.0;57.02;Apartamento
Apartamento;Copacabana;2;0;0;90;3500.0;800.0;0.0;38.89;Apartamento
Apartamento;Copacabana;1;0;0;42;1500.0;450.0;68.0;35.71;Apartamento
Apartamento;Copacabana;2;1;0;79;2500.0;763.0;170.0;31.65;Apartamento
Apartamento;Copacabana;2;0;1;110;4500.0;1140.0;2694.0;40.91;Apartamento
Apartamento;Barra da Tijuca;3;3;3;171;6000.0;1600.0;450.0;35.09;Apartamento
Apartamento;Copacabana;3;0;0;110;8000.0;850.0;220.0;72.73;Apartamento
Apartamento;Tijuca;2;1;0;66;1400.0;604.0;80.0;21.21;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;1500.0;630.0;105.0;28.85;Apartamento
Apartamento;Flamengo;3;1;1;137;8900.0;1945.0;371.0;64.96;Apartamento
Apartamento;Copacabana;1;1;0;25;1900.0;650.0;20.0;76.0;Apartamento
Apartamento;Flamengo;2;0;0;83;4000.0;577.0;168.0;48.19;Apartamento
Apartamento;Barra da Tijuca;1;1;1;90;6500.0;2100.0;5000.0;72.22;Apartamento
Apartamento;Leblon;2;0;0;75;2800.0;810.0;0.0;37.33;Apartamento
Apartamento;Botafogo;3;1;2;163;3500.0;1590.0;3012.0;21.47;Apartamento
Apartamento;Tijuca;2;1;1;100;2500.0;907.0;140.0;25.0;Apartamento
Apartamento;Tijuca;3;2;1;100;2100.0;550.0;95.0;21.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;139;5500.0;1938.0;751.0;39.57;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;2300.0;1200.0;241.0;31.94;Apartamento
Apartamento;Botafogo;2;1;0;95;3600.0;1026.0;167.0;37.89;Apartamento
Apartamento;Botafogo;1;1;1;91;3300.0;883.0;298.0;36.26;Apartamento
Apartamento;Copacabana;3;1;2;281;11000.0;2690.0;5302.0;39.15;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;2000.0;1400.0;1300.0;24.1;Apartamento
Apartamento;Tijuca;3;2;1;148;2700.0;1500.0;212.0;18.24;Apartamento
Apartamento;Copacabana;3;0;1;105;4820.0;1000.0;180.0;45.9;Apartamento
Apartamento;Tijuca;3;1;0;110;1900.0;513.0;144.0;17.27;Apartamento
Apartamento;Tijuca;3;1;1;79;1500.0;720.0;0.0;18.99;Apartamento
Apartamento;Copacabana;1;0;0;45;2000.0;920.0;56.0;44.44;Apartamento
Apartamento;Copacabana;3;0;1;98;9000.0;562.0;200.0;91.84;Apartamento
Apartamento;Botafogo;2;1;1;90;3200.0;664.0;0.0;35.56;Apartamento
Apartamento;Leblon;3;2;2;155;7000.0;1960.0;732.0;45.16;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5000.0;1250.0;500.0;35.71;Apartamento
Apartamento;Tijuca;4;2;1;130;3200.0;1400.0;220.0;24.62;Apartamento
Apartamento;Tijuca;3;1;1;102;1690.0;970.0;132.0;16.57;Apartamento
Apartamento;Copacabana;3;1;0;240;9500.0;1700.0;680.0;39.58;Apartamento
Apartamento;Copacabana;4;0;0;170;2800.0;1250.0;346.0;16.47;Apartamento
Apartamento;Copacabana;2;0;0;77;2500.0;620.0;120.0;32.47;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;42.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;2000.0;699.0;0.0;38.46;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;42.0;Apartamento
Apartamento;Copacabana;3;0;0;85;2800.0;960.0;120.0;32.94;Apartamento
Apartamento;Ipanema;1;2;1;90;4100.0;1700.0;220.0;45.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;3200.0;836.0;2200.0;41.03;Apartamento
Apartamento;Copacabana;3;1;1;245;7500.0;1499.0;0.0;30.61;Apartamento
Apartamento;Barra da Tijuca;1;1;0;67;2300.0;1580.0;0.0;34.33;Apartamento
Apartamento;Copacabana;3;1;0;180;3500.0;1300.0;388.0;19.44;Apartamento
Apartamento;Tijuca;3;0;1;110;3300.0;1215.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;110;2800.0;1800.0;220.0;25.45;Apartamento
Apartamento;Copacabana;3;1;1;138;7000.0;825.0;0.0;50.72;Apartamento
Apartamento;Copacabana;2;1;2;158;7400.0;1011.0;600.0;46.84;Apartamento
Apartamento;Barra da Tijuca;2;1;2;77;1500.0;1200.0;715.0;19.48;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;6000.0;1500.0;3000.0;60.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;3600.0;1598.0;258.0;28.35;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1390.0;0.0;28.89;Apartamento
Apartamento;Ipanema;4;2;1;170;13000.0;2717.0;1300.0;76.47;Apartamento
Apartamento;Botafogo;2;1;1;84;3800.0;850.0;190.0;45.24;Apartamento
Apartamento;Tijuca;4;2;1;153;2500.0;955.0;246.0;16.34;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2800.0;1100.0;71.0;35.9;Apartamento
Apartamento;Copacabana;3;0;0;116;3600.0;680.0;0.0;31.03;Apartamento
Apartamento;Leblon;4;1;1;160;7000.0;2200.0;350.0;43.75;Apartamento
Apartamento;Barra da Tijuca;4;4;2;240;7000.0;3400.0;0.0;29.17;Apartamento
Apartamento;Botafogo;2;1;1;88;3500.0;950.0;0.0;39.77;Apartamento
Apartamento;Ipanema;3;1;0;100;3500.0;1580.0;380.0;35.0;Apartamento
Apartamento;Copacabana;4;0;0;170;5000.0;1700.0;300.0;29.41;Apartamento
Apartamento;Ipanema;3;1;1;164;7000.0;2600.0;0.0;42.68;Apartamento
Apartamento;Botafogo;2;0;0;65;2300.0;450.0;50.0;35.38;Apartamento
Apartamento;Copacabana;2;1;1;76;3500.0;1400.0;190.0;46.05;Apartamento
Apartamento;Barra da Tijuca;1;1;1;70;3000.0;1400.0;0.0;42.86;Apartamento
Apartamento;Copacabana;4;1;2;120;12000.0;1700.0;500.0;100.0;Apartamento
Apartamento;Ipanema;3;1;1;170;7500.0;1540.0;450.0;44.12;Apartamento
Apartamento;Botafogo;3;2;0;88;3500.0;950.0;0.0;39.77;Apartamento
Apartamento;Copacabana;4;1;0;190;5900.0;2600.0;500.0;31.05;Apartamento
Apartamento;Ipanema;3;2;1;150;8000.0;2200.0;390.0;53.33;Apartamento
Apartamento;Barra da Tijuca;4;3;2;230;7000.0;2200.0;0.0;30.43;Apartamento
Apartamento;Leblon;3;2;0;150;4500.0;1280.0;220.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1300.0;195.0;28.89;Apartamento
Apartamento;Flamengo;3;1;1;160;3800.0;1170.0;322.0;23.75;Apartamento
Apartamento;Barra da Tijuca;2;2;2;155;4000.0;1300.0;4300.0;25.81;Apartamento
Apartamento;Botafogo;2;1;0;94;5700.0;1130.0;196.0;60.64;Apartamento
Apartamento;Ipanema;2;0;0;77;3150.0;605.0;199.0;40.91;Apartamento
Apartamento;Copacabana;4;1;2;389;13630.0;3825.0;1164.0;35.04;Apartamento
Apartamento;Copacabana;3;2;1;160;5000.0;1706.0;382.0;31.25;Apartamento
Apartamento;Barra da Tijuca;4;3;4;231;7491.0;1803.0;5380.0;32.43;Apartamento
Apartamento;Copacabana;3;0;0;80;3000.0;1000.0;20.0;37.5;Apartamento
Apartamento;Leblon;2;1;1;130;12900.0;2181.0;315.0;99.23;Apartamento
Apartamento;Copacabana;3;1;1;230;6000.0;1752.0;3650.0;26.09;Apartamento
Apartamento;Flamengo;1;0;0;46;1600.0;400.0;57.0;34.78;Apartamento
Apartamento;Copacabana;1;0;0;50;2200.0;459.0;79.0;44.0;Apartamento
Apartamento;Leblon;2;2;1;100;6500.0;1766.0;516.0;65.0;Apartamento
Apartamento;Flamengo;4;2;2;430;12000.0;3768.0;1190.0;27.91;Apartamento
Apartamento;Copacabana;4;2;1;200;9000.0;2100.0;0.0;45.0;Apartamento
Apartamento;Barra da Tijuca;6;2;5;380;7500.0;1650.0;1300.0;19.74;Apartamento
Apartamento;Copacabana;4;1;0;260;6500.0;1707.0;436.0;25.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;109;3000.0;1500.0;330.0;27.52;Apartamento
Apartamento;Tijuca;3;1;2;104;2500.0;900.0;1680.0;24.04;Apartamento
Apartamento;Leblon;3;1;1;115;5000.0;700.0;400.0;43.48;Apartamento
Apartamento;Ipanema;2;0;0;84;3000.0;750.0;194.0;35.71;Apartamento
Apartamento;Ipanema;3;1;1;113;6500.0;1500.0;150.0;57.52;Apartamento
Apartamento;Leblon;1;0;0;55;3700.0;318.0;90.0;67.27;Apartamento
Apartamento;Ipanema;3;1;0;160;7800.0;1317.0;493.0;48.75;Apartamento
Apartamento;Ipanema;3;1;1;120;5500.0;1691.0;480.0;45.83;Apartamento
Apartamento;Flamengo;2;0;0;70;2000.0;800.0;100.0;28.57;Apartamento
Apartamento;Copacabana;4;1;1;160;5000.0;1999.0;286.0;31.25;Apartamento
Apartamento;Copacabana;3;1;1;182;8500.0;1296.0;324.0;46.7;Apartamento
Apartamento;Copacabana;4;1;2;225;8000.0;1900.0;0.0;35.56;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;3500.0;1450.0;221.0;38.89;Apartamento
Apartamento;Tijuca;3;2;1;110;1800.0;1400.0;133.0;16.36;Apartamento
Apartamento;Tijuca;3;1;0;100;3500.0;1650.0;0.0;35.0;Apartamento
Apartamento;Copacabana;2;1;0;70;1800.0;1650.0;220.0;25.71;Apartamento
Apartamento;Copacabana;3;0;0;160;4000.0;1700.0;230.0;25.0;Apartamento
Apartamento;Ipanema;3;1;1;110;3200.0;1226.0;195.0;29.09;Apartamento
Apartamento;Barra da Tijuca;2;0;1;75;3000.0;1250.0;144.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;2;3;132;3500.0;1605.0;358.0;26.52;Apartamento
Apartamento;Flamengo;2;0;0;83;2500.0;966.0;138.0;30.12;Apartamento
Apartamento;Leblon;3;1;1;95;4500.0;1650.0;270.0;47.37;Apartamento
Apartamento;Flamengo;3;1;1;250;8000.0;2000.0;580.0;32.0;Apartamento
Apartamento;Botafogo;3;0;0;118;3000.0;1039.0;122.0;25.42;Apartamento
Apartamento;Botafogo;1;1;0;61;2200.0;664.0;27.0;36.07;Apartamento
Apartamento;Barra da Tijuca;2;1;0;80;2300.0;1000.0;120.0;28.75;Apartamento
Apartamento;Barra da Tijuca;4;2;0;158;2500.0;1622.0;0.0;15.82;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;3000.0;1827.0;0.0;23.08;Apartamento
Apartamento;Barra da Tijuca;3;3;1;140;4900.0;2900.0;335.0;35.0;Apartamento
Apartamento;Leblon;4;2;3;350;10500.0;1400.0;333.0;30.0;Apartamento
Apartamento;Copacabana;4;1;1;150;4700.0;1907.0;263.0;31.33;Apartamento
Apartamento;Barra da Tijuca;3;2;3;110;2500.0;1486.0;0.0;22.73;Apartamento
Apartamento;Barra da Tijuca;3;1;2;165;3500.0;1170.0;483.0;21.21;Apartamento
Apartamento;Copacabana;3;0;0;110;3000.0;1250.0;125.0;27.27;Apartamento
Apartamento;Botafogo;1;0;0;25;2000.0;481.0;25.0;80.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;67;3000.0;1220.0;160.0;44.78;Apartamento
Apartamento;Leblon;4;0;1;170;7500.0;2290.0;5039.0;44.12;Apartamento
Apartamento;Barra da Tijuca;3;2;1;104;2600.0;1700.0;200.0;25.0;Apartamento
Apartamento;Leblon;1;0;0;90;4000.0;900.0;200.0;44.44;Apartamento
Apartamento;Barra da Tijuca;1;1;1;75;1700.0;930.0;156.0;22.67;Apartamento
Apartamento;Botafogo;2;1;1;90;3700.0;900.0;0.0;41.11;Apartamento
Apartamento;Copacabana;4;1;2;270;5900.0;1450.0;360.0;21.85;Apartamento
Apartamento;Copacabana;3;0;1;90;2500.0;1400.0;217.0;27.78;Apartamento
Apartamento;Tijuca;3;0;0;80;1460.0;455.0;124.0;18.25;Apartamento
Apartamento;Barra da Tijuca;2;1;0;57;1500.0;780.0;95.0;26.32;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;4000.0;1470.0;0.0;44.44;Apartamento
Apartamento;Botafogo;2;1;1;94;4600.0;1201.0;228.0;48.94;Apartamento
Apartamento;Leblon;3;2;1;175;9500.0;2805.0;947.0;54.29;Apartamento
Apartamento;Copacabana;3;0;0;120;2100.0;1064.0;332.0;17.5;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;3500.0;1250.0;150.0;43.75;Apartamento
Apartamento;Copacabana;1;0;1;60;1450.0;748.0;151.0;24.17;Apartamento
Apartamento;Leblon;1;0;1;45;3000.0;680.0;80.0;66.67;Apartamento
Apartamento;Leblon;3;1;1;200;11000.0;1900.0;610.0;55.0;Apartamento
Apartamento;Leblon;3;2;1;120;4700.0;1580.0;450.0;39.17;Apartamento
Apartamento;Barra da Tijuca;3;1;2;86;3200.0;1250.0;150.0;37.21;Apartamento
Apartamento;Tijuca;2;0;0;40;1100.0;492.0;25.0;27.5;Apartamento
Apartamento;Copacabana;3;1;0;127;7000.0;1300.0;293.0;55.12;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;3800.0;2456.0;807.0;29.23;Apartamento
Apartamento;Copacabana;3;1;2;225;4800.0;1500.0;500.0;21.33;Apartamento
Apartamento;Ipanema;3;1;1;104;3000.0;736.0;207.0;28.85;Apartamento
Apartamento;Barra da Tijuca;3;2;1;215;6500.0;3000.0;570.0;30.23;Apartamento
Apartamento;Barra da Tijuca;4;2;1;158;5200.0;1845.0;238.0;32.91;Apartamento
Apartamento;Tijuca;3;0;0;72;1100.0;438.0;23.0;15.28;Apartamento
Apartamento;Ipanema;2;1;1;120;10000.0;1800.0;322.0;83.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;600.0;120.0;25.71;Apartamento
Apartamento;Barra da Tijuca;3;2;1;75;1800.0;980.0;200.0;24.0;Apartamento
Apartamento;Tijuca;3;0;0;85;1800.0;934.0;0.0;21.18;Apartamento
Apartamento;Copacabana;2;2;2;90;6500.0;3500.0;0.0;72.22;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2200.0;1180.0;0.0;27.5;Apartamento
Apartamento;Tijuca;3;2;1;100;2000.0;786.0;180.0;20.0;Apartamento
Apartamento;Tijuca;3;1;1;90;2600.0;983.0;165.0;28.89;Apartamento
Apartamento;Botafogo;2;0;0;75;2400.0;560.0;112.0;32.0;Apartamento
Apartamento;Ipanema;4;1;1;208;12000.0;1512.0;300.0;57.69;Apartamento
Apartamento;Copacabana;2;0;0;72;2800.0;1000.0;866.0;38.89;Apartamento
Apartamento;Ipanema;2;1;0;130;12000.0;1200.0;1389.0;92.31;Apartamento
Apartamento;Botafogo;3;1;1;78;4310.0;1107.0;187.0;55.26;Apartamento
Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2600.0;1200.0;300.0;30.59;Apartamento
Apartamento;Ipanema;3;1;1;128;5500.0;1550.0;316.0;42.97;Apartamento
Apartamento;Tijuca;1;0;1;45;1300.0;380.0;47.0;28.89;Apartamento
Apartamento;Barra da Tijuca;3;3;3;165;5300.0;1950.0;510.0;32.12;Apartamento
Apartamento;Barra da Tijuca;3;1;1;79;2500.0;790.0;40.0;31.65;Apartamento
Apartamento;Copacabana;3;1;3;190;12000.0;1790.0;290.0;63.16;Apartamento
Apartamento;Ipanema;2;0;0;85;4000.0;700.0;0.0;47.06;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3200.0;1620.0;267.0;32.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;4000.0;1780.0;0.0;20.0;Apartamento
Apartamento;Tijuca;3;0;1;170;2850.0;1730.0;0.0;16.76;Apartamento
Apartamento;Leblon;3;1;1;135;7500.0;1550.0;530.0;55.56;Apartamento
Apartamento;Leblon;2;2;1;140;9800.0;2733.0;0.0;70.0;Apartamento
Apartamento;Copacabana;1;1;0;35;1500.0;679.0;53.0;42.86;Apartamento
Apartamento;Ipanema;3;2;1;160;13500.0;3300.0;0.0;84.38;Apartamento
Apartamento;Leblon;4;2;1;170;7500.0;2700.0;559.0;44.12;Apartamento
Apartamento;Barra da Tijuca;1;1;0;59;1200.0;2000.0;246.0;20.34;Apartamento
Apartamento;Copacabana;3;1;1;238;5500.0;1980.0;400.0;23.11;Apartamento
Apartamento;Ipanema;3;1;0;120;5300.0;2100.0;500.0;44.17;Apartamento
Apartamento;Flamengo;0;0;0;30;1800.0;341.0;25.0;60.0;Apartamento
Apartamento;Flamengo;1;0;0;41;3200.0;430.0;29.0;78.05;Apartamento
Apartamento;Ipanema;2;1;0;67;2900.0;825.0;237.0;43.28;Apartamento
Apartamento;Barra da Tijuca;3;0;1;90;3000.0;800.0;20.0;33.33;Apartamento
Apartamento;Copacabana;4;0;1;130;5000.0;800.0;251.0;38.46;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1300.0;0.0;43.75;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;316.0;71.0;37.78;Apartamento
Apartamento;Barra da Tijuca;3;2;2;108;4000.0;1400.0;0.0;37.04;Apartamento
Apartamento;Flamengo;1;0;0;30;1400.0;650.0;0.0;46.67;Apartamento
Apartamento;Botafogo;2;0;0;40;1800.0;577.0;24.0;45.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;157;5000.0;2100.0;0.0;31.85;Apartamento
Apartamento;Leblon;4;1;1;200;11000.0;2000.0;0.0;55.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;80;1650.0;1000.0;211.0;20.62;Apartamento
Apartamento;Botafogo;2;1;0;78;2700.0;988.0;133.0;34.62;Apartamento
Apartamento;Botafogo;2;0;0;60;2200.0;350.0;0.0;36.67;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1466.0;166.0;27.78;Apartamento
Apartamento;Barra da Tijuca;3;1;2;93;2300.0;860.0;0.0;24.73;Apartamento
Apartamento;Leblon;3;1;1;130;6700.0;1308.0;0.0;51.54;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1950.0;230.0;27.5;Apartamento
Apartamento;Copacabana;3;1;1;95;3100.0;1650.0;135.0;32.63;Apartamento
Apartamento;Ipanema;2;1;2;80;10000.0;3700.0;0.0;125.0;Apartamento
Apartamento;Leblon;3;1;1;200;8000.0;4500.0;0.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;233;10000.0;3326.0;626.0;42.92;Apartamento
Apartamento;Tijuca;2;0;0;70;1380.0;498.0;0.0;19.71;Apartamento
Apartamento;Leblon;3;2;1;156;13000.0;1925.0;3800.0;83.33;Apartamento
Apartamento;Botafogo;2;0;0;84;2300.0;680.0;176.0;27.38;Apartamento
Apartamento;Copacabana;4;2;2;389;12400.0;3825.0;1153.0;31.88;Apartamento
Apartamento;Botafogo;3;1;0;88;3500.0;770.0;1200.0;39.77;Apartamento
Apartamento;Copacabana;3;1;1;280;5000.0;1300.0;248.0;17.86;Apartamento
Apartamento;Barra da Tijuca;1;1;1;70;1800.0;1125.0;347.0;25.71;Apartamento
Apartamento;Copacabana;1;0;0;40;2000.0;450.0;70.0;50.0;Apartamento
Apartamento;Tijuca;2;0;0;83;1600.0;510.0;0.0;19.28;Apartamento
Apartamento;Botafogo;2;1;1;79;4350.0;1100.0;0.0;55.06;Apartamento
Apartamento;Tijuca;2;1;0;67;1950.0;622.0;0.0;29.1;Apartamento
Apartamento;Copacabana;3;0;0;87;2450.0;724.0;188.0;28.16;Apartamento
Apartamento;Flamengo;3;1;0;140;3800.0;634.0;146.0;27.14;Apartamento
Apartamento;Leblon;3;2;1;145;7300.0;3032.0;873.0;50.34;Apartamento
Apartamento;Ipanema;2;1;0;60;2600.0;1200.0;82.0;43.33;Apartamento
Apartamento;Barra da Tijuca;4;2;2;200;5500.0;2000.0;0.0;27.5;Apartamento
Apartamento;Ipanema;4;2;1;230;10000.0;5050.0;1576.0;43.48;Apartamento
Apartamento;Barra da Tijuca;4;2;1;180;8000.0;2400.0;667.0;44.44;Apartamento
Apartamento;Tijuca;3;0;0;85;2000.0;715.0;80.0;23.53;Apartamento
Apartamento;Copacabana;2;0;0;90;2100.0;1212.0;188.0;23.33;Apartamento
Apartamento;Barra da Tijuca;3;2;1;135;4500.0;2600.0;0.0;33.33;Apartamento
Apartamento;Barra da Tijuca;3;2;1;170;4500.0;1658.0;4730.0;26.47;Apartamento
Apartamento;Copacabana;2;1;0;84;2500.0;800.0;138.0;29.76;Apartamento
Apartamento;Flamengo;4;1;2;220;5000.0;1746.0;383.0;22.73;Apartamento
Apartamento;Botafogo;2;1;1;84;3500.0;1113.0;173.0;41.67;Apartamento
Apartamento;Barra da Tijuca;3;2;1;107;3300.0;1700.0;294.0;30.84;Apartamento
Apartamento;Copacabana;1;0;1;68;2000.0;658.0;24.0;29.41;Apartamento
Apartamento;Tijuca;2;0;1;74;2000.0;400.0;0.0;27.03;Apartamento
Apartamento;Barra da Tijuca;2;2;1;74;4500.0;1290.0;0.0;60.81;Apartamento
Apartamento;Ipanema;2;2;2;100;4900.0;2937.0;0.0;49.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;750.0;150.0;42.86;Apartamento
Apartamento;Leblon;4;2;4;200;9500.0;2710.0;1625.0;47.5;Apartamento
Apartamento;Flamengo;3;1;1;350;6000.0;3700.0;720.0;17.14;Apartamento
Apartamento;Ipanema;3;0;1;147;5000.0;890.0;320.0;34.01;Apartamento
Apartamento;Barra da Tijuca;3;2;1;129;2300.0;1200.0;180.0;17.83;Apartamento
Apartamento;Barra da Tijuca;3;1;1;100;2600.0;1634.0;183.0;26.0;Apartamento
Apartamento;Botafogo;4;1;2;242;6000.0;1860.0;485.0;24.79;Apartamento
Apartamento;Copacabana;3;1;1;130;5500.0;1300.0;0.0;42.31;Apartamento
Apartamento;Ipanema;3;2;0;130;5000.0;2258.0;424.0;38.46;Apartamento
Apartamento;Leblon;2;1;1;90;3850.0;1500.0;440.0;42.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2600.0;1000.0;800.0;37.68;Apartamento
Apartamento;Tijuca;3;2;1;123;2500.0;1200.0;140.0;20.33;Apartamento
Apartamento;Copacabana;1;0;0;42;1700.0;383.0;24.0;40.48;Apartamento
Apartamento;Leblon;3;1;1;180;9000.0;1554.0;569.0;50.0;Apartamento
Apartamento;Ipanema;2;0;1;82;10000.0;900.0;1409.0;121.95;Apartamento
Apartamento;Barra da Tijuca;2;1;1;73;1700.0;1212.0;117.0;23.29;Apartamento
Apartamento;Tijuca;3;0;0;66;1450.0;606.0;21.0;21.97;Apartamento
Apartamento;Tijuca;2;1;0;68;1300.0;440.0;21.0;19.12;Apartamento
Apartamento;Copacabana;3;1;0;140;3100.0;1128.0;176.0;22.14;Apartamento
Apartamento;Copacabana;2;0;0;90;3500.0;800.0;0.0;38.89;Apartamento
Apartamento;Tijuca;2;0;0;60;1500.0;520.0;20.0;25.0;Apartamento
Apartamento;Copacabana;4;1;2;190;6800.0;1050.0;200.0;35.79;Apartamento
Apartamento;Ipanema;3;1;0;80;3900.0;1100.0;215.0;48.75;Apartamento
Apartamento;Ipanema;3;2;1;130;7200.0;1400.0;0.0;55.38;Apartamento
Apartamento;Barra da Tijuca;3;2;2;85;2800.0;953.0;187.0;32.94;Apartamento
Apartamento;Leblon;3;1;1;126;6700.0;1300.0;383.0;53.17;Apartamento
Apartamento;Tijuca;3;1;1;116;1900.0;1421.0;0.0;16.38;Apartamento
Apartamento;Flamengo;2;1;1;211;4300.0;1800.0;4000.0;20.38;Apartamento
Apartamento;Botafogo;2;1;1;92;3600.0;750.0;80.0;39.13;Apartamento
Apartamento;Copacabana;1;0;0;48;1800.0;662.0;68.0;37.5;Apartamento
Apartamento;Barra da Tijuca;4;4;4;319;10800.0;2800.0;1200.0;33.86;Apartamento
Apartamento;Botafogo;2;1;1;120;5300.0;900.0;0.0;44.17;Apartamento
